,L,Mean n-L
11832,11832,95.89254742192412
11833,11833,95.89255770691959
11834,11834,95.89256144212126
11835,11835,95.89255862701428
11836,11836,95.89254926108374
11837,11837,95.89253989466236
11838,11838,95.89253052775011
11839,11839,95.89252116034694
11840,11840,95.8925248951782
11841,11841,95.89252863020519
11842,11842,95.89253236542795
11843,11843,95.89252954896874
11844,11844,95.8925201803124
11845,11845,95.89251081116498
11846,11846,95.89249488913352
11847,11847,95.89247896626739
11848,11848,95.89246304256658
11849,11849,95.89244711803099
11850,11850,95.89243119266055
11851,11851,95.89241526645522
11852,11852,95.89239933941491
11853,11853,95.89238341153957
11854,11854,95.89236748282913
11855,11855,95.89235810722244
11856,11856,95.89234873112416
11857,11857,95.89233935453426
11858,11858,95.89233653190709
11859,11859,95.8923337091319
11860,11860,95.89233088620871
11861,11861,95.89232806313747
11862,11862,95.89233179506004
11863,11863,95.89233552717833
11864,11864,95.89233925949235
11865,11865,95.8923429920021
11866,11866,95.89234672470761
11867,11867,95.8923504576089
11868,11868,95.89236730305255
11869,11869,95.89238414937977
11870,11870,95.89240755310779
11871,11871,95.89243095806341
11872,11872,95.89244780738565
11873,11873,95.89245154352558
11874,11874,95.89245527986151
11875,11875,95.89245901639345
11876,11876,95.89246275312139
11877,11877,95.89247304776644
11878,11878,95.89248334295158
11879,11879,95.89249363867684
11880,11880,95.89251049317943
11881,11881,95.89252734856633
11882,11882,95.8925442048376
11883,11883,95.89256106199333
11884,11884,95.89257792003359
11885,11885,95.89257510166601
11886,11886,95.89258540168967
11887,11887,95.89260226169549
11888,11888,95.89261256297229
11889,11889,95.8926163050038
11890,11890,95.89262660718971
11891,11891,95.89263690991629
11892,11892,95.89264721318358
11893,11893,95.89265095651717
11894,11894,95.89264813940062
11895,11895,95.892651882955
11896,11896,95.89264906571489
11897,11897,95.8926462483269
11898,11898,95.89264343079104
11899,11899,95.89264061310726
11900,11900,95.89263123359581
11901,11901,95.89261529173994
11902,11902,95.89259934904719
11903,11903,95.892576843321
11904,11904,95.89255433641327
11905,11905,95.89253182832392
11906,11906,95.89250931905286
11907,11907,95.89248680860001
11908,11908,95.8924708600231
11909,11909,95.89246147383896
11910,11910,95.89245865056445
11911,11911,95.89245582714169
11912,11912,95.89245300357068
11913,11913,95.89245674377084
11914,11914,95.89246048416742
11915,11915,95.8924642247604
11916,11916,95.89246796554984
11917,11917,95.89247170653573
11918,11918,95.89246888293683
11919,11919,95.89246605918962
11920,11920,95.89246980042017
11921,11921,95.89247354184721
11922,11922,95.89248384894165
11923,11923,95.89249415657746
11924,11924,95.8925044647547
11925,11925,95.89251477347341
11926,11926,95.89252508273363
11927,11927,95.89254195886849
11928,11928,95.89256540239546
11929,11929,95.892588847154
11930,11930,95.89261229314421
11931,11931,95.89263574036617
11932,11932,95.89267889040664
11933,11933,95.8927154753461
11934,11934,95.89275206220775
11935,11935,95.89279521870485
11936,11936,95.89283837746953
11937,11937,95.89288810656018
11938,11938,95.89293783826389
11939,11939,95.89298757258085
11940,11940,95.89304387808723
11941,11941,95.89310018655246
11942,11942,95.89314992905565
11943,11943,95.89318653598549
11944,11944,95.89321657557284
11945,11945,95.89324661673894
11946,11946,95.89327665948389
11947,11947,95.89330670380785
11948,11948,95.89333674971093
11949,11949,95.89336022706368
11950,11950,95.89338370565046
11951,11951,95.8934203264212
11952,11952,95.8934438078217
11953,11953,95.89346729045654
11954,11954,95.89349077432581
11955,11955,95.89351425942962
11956,11956,95.8935443171065
11957,11957,95.89357437636359
11958,11958,95.89361100888492
11959,11959,95.89365421518887
11960,11960,95.89369742376446
11961,11961,95.89373406240964
11962,11962,95.89377070298123
11963,11963,95.8938073454794
11964,11964,95.89383741718372
11965,11965,95.89386091757592
11966,11966,95.89388441920387
11967,11967,95.89390792206768
11968,11968,95.89392485275557
11969,11969,95.89393521074912
11970,11970,95.89393899552985
11971,11971,95.8939427805096
11972,11972,95.89395313979173
11973,11973,95.89397007389486
11974,11974,95.89399358333772
11975,11975,95.89401709401709
11976,11976,95.89405375552283
11977,11977,95.89409699392473
11978,11978,95.89413365946031
11979,11979,95.89418347755188
11980,11980,95.89423987375066
11981,11981,95.89428969725664
11982,11982,95.89433294755116
11983,11983,95.894376200121
11984,11984,95.89442603114477
11985,11985,95.89447586479021
11986,11986,95.89451912453306
11987,11987,95.89456896324941
11988,11988,95.89461880458802
11989,11989,95.8946686485491
11990,11990,95.89470534069982
11991,11991,95.89475518956037
11992,11992,95.894805041044
11993,11993,95.8948548951509
11994,11994,95.89490475188128
11995,11995,95.89494803315353
11996,11996,95.89498473844858
11997,11997,95.89502144567534
11998,11998,95.8950449976317
11999,11999,95.89506197205337
12000,12000,95.8950855263158
12001,12001,95.89510250269744
12002,12002,95.89511947997264
12003,12003,95.89513645814144
12004,12004,95.89516001684387
12005,12005,95.89517041716016
12006,12006,95.89517423803758
12007,12007,95.89517805911615
12008,12008,95.89517530006317
12009,12009,95.89517912137084
12010,12010,95.89518952355883
12011,12011,95.89520650714681
12012,12012,95.89521691060335
12013,12013,95.89522731460762
12014,12014,95.89524430053177
12015,12015,95.89526128735027
12016,12016,95.8952848567818
12017,12017,95.8952886817787
12018,12018,95.89530567110737
12019,12019,95.89532266133067
12020,12020,95.89533965244865
12021,12021,95.89535664446142
12022,12022,95.89536047185213
12023,12023,95.8953642994444
12024,12024,95.89536812723826
12025,12025,95.89537195523371
12026,12026,95.8953823668826
12027,12027,95.89538619545466
12028,12028,95.89539002422838
12029,12029,95.89538068525981
12030,12030,95.89535817750856
12031,12031,95.89534225289052
12032,12032,95.89533291192583
12033,12033,95.89532357046909
12034,12034,95.89531422852025
12035,12035,95.89530488607929
12036,12036,95.8953021283321
12037,12037,95.89529278508022
12038,12038,95.89529661240188
12039,12039,95.89530702563157
12040,12040,95.89529768177029
12041,12041,95.89529492347006
12042,12042,95.89530533747826
12043,12043,95.8953091656348
12044,12044,95.89531958056698
12045,12045,95.89532999604795
12046,12046,95.89534041207777
12047,12047,95.89534424156193
12048,12048,95.8953480712479
12049,12049,95.89535190113567
12050,12050,95.89534914361002
12051,12051,95.89534638593902
12052,12052,95.89533704016021
12053,12053,95.89532769388885
12054,12054,95.89531834712486
12055,12055,95.8953024113849
12056,12056,95.89528647480498
12057,12057,95.89527712621565
12058,12058,95.89527436613778
12059,12059,95.89527160591444
12060,12060,95.89526225619399
12061,12061,95.89525290598066
12062,12062,95.89524355527439
12063,12063,95.89523420407518
12064,12064,95.89521826233657
12065,12065,95.89520231975747
12066,12066,95.89518637633785
12067,12067,95.8951704320776
12068,12068,95.89514789623537
12069,12069,95.89512535920487
12070,12070,95.89510282098603
12071,12071,95.89508028157874
12072,12072,95.89505774098292
12073,12073,95.89503519919846
12074,12074,95.89501924800928
12075,12075,95.89500329597891
12076,12076,95.89498734310726
12077,12077,95.89497798169975
12078,12078,95.89497521227783
12079,12079,95.89497244270984
12080,12080,95.89496308016878
12081,12081,95.89494712413303
12082,12082,95.89493116725566
12083,12083,95.89492180288525
12084,12084,95.89491903154341
12085,12085,95.89491626005538
12086,12086,95.89491348842117
12087,12087,95.89491071664072
12088,12088,95.89490794471408
12089,12089,95.89490517264119
12090,12090,95.89490899498813
12091,12091,95.89491281753673
12092,12092,95.89491664028701
12093,12093,95.89492705832696
12094,12094,95.89493747691658
12095,12095,95.89494130061998
12096,12096,95.89494512452512
12097,12097,95.894955544416
12098,12098,95.89495936889874
12099,12099,95.89496319358328
12100,12100,95.89497361477572
12101,12101,95.89498403651811
12102,12102,95.89498126550214
12103,12103,95.89496530068344
12104,12104,95.89494933502216
12105,12105,95.89493996569469
12106,12106,95.8949371932232
12107,12107,95.89495421317922
12108,12108,95.89497123403356
12109,12109,95.89497506004064
12110,12110,95.89498548429665
12111,12111,95.8949959091029
12112,12112,95.89501953125
12113,12113,95.89503655607464
12114,12114,95.89506018054162
12115,12115,95.89509040517355
12116,12116,95.89511403230915
12117,12117,95.89513766069213
12118,12118,95.89515469088221
12119,12119,95.89516512235686
12120,12120,95.89518215417107
12121,12121,95.89519918688455
12122,12122,95.89522282063467
12123,12123,95.89525305594424
12124,12124,95.89527669236456
12125,12125,95.89530033003301
12126,12126,95.89532396894967
12127,12127,95.89534100810604
12128,12128,95.8953712505281
12129,12129,95.89538169047556
12130,12130,95.89539213097439
12131,12131,95.89540917373049
12132,12132,95.89542621738671
12133,12133,95.89543665988856
12134,12134,95.89544710294196
12135,12135,95.89545094414366
12136,12136,95.89545478554828
12137,12137,95.8954586271558
12138,12138,95.89545586603982
12139,12139,95.89544650167718
12140,12140,95.89542393026942
12141,12141,95.89540796111889
12142,12142,95.89538538750067
12143,12143,95.89536281268985
12144,12144,95.8953402366864
12145,12145,95.89531765949016
12146,12146,95.89529508110107
12147,12147,95.89527910601538
12148,12148,95.89525652541478
12149,12149,95.89522733877573
12150,12150,95.89520475561427
12151,12151,95.89518217125948
12152,12152,95.89517279644896
12153,12153,95.89516342114302
12154,12154,95.89515404534164
12155,12155,95.89513145725988
12156,12156,95.89510886798436
12157,12157,95.89507967127342
12158,12158,95.8950504730194
12159,12159,95.89502127322217
12160,12160,95.8949920718816
12161,12161,95.8949628689976
12162,12162,95.89493366457
12163,12163,95.89490445859873
12164,12164,95.89487525108362
12165,12165,95.89484604202458
12166,12166,95.89481683142148
12167,12167,95.89478101128644
12168,12168,95.89473858109537
12169,12169,95.89469614866115
12170,12170,95.89466032249537
12171,12171,95.89462449443549
12172,12172,95.89458866448133
12173,12173,95.89453961456103
12174,12174,95.89448395283668
12175,12175,95.8944282881692
12176,12176,95.89437262055837
12177,12177,95.89432355973878
12178,12178,95.8942744963249
12179,12179,95.8942254303165
12180,12180,95.89416975145426
12181,12181,95.89411406964753
12182,12182,95.89405838489608
12183,12183,95.89400269719967
12184,12184,95.89394700655807
12185,12185,95.8938979241042
12186,12186,95.89384883905431
12187,12187,95.89379975140825
12188,12188,95.89375066116577
12189,12189,95.89369495649414
12190,12190,95.89363924887596
12191,12191,95.89358353831098
12192,12192,95.89352782479898
12193,12193,95.89347210833972
12194,12194,95.89341638893298
12195,12195,95.8933540536966
12196,12196,95.89329171516242
12197,12197,95.89322937333016
12198,12198,95.89318025501296
12199,12199,95.89313113409698
12200,12200,95.893082010582
12201,12201,95.89303288446784
12202,12202,95.8929771416477
12203,12203,95.89292801015954
12204,12204,95.89287887607153
12205,12205,95.89282973938352
12206,12206,95.89278060009525
12207,12207,95.89273145820654
12208,12208,95.89268231371719
12209,12209,95.89264639729036
12210,12210,95.8926104789627
12211,12211,95.89258117441584
12212,12212,95.89255186831798
12213,12213,95.89252256066901
12214,12214,95.89249325146879
12215,12215,95.89246394071722
12216,12216,95.89243462841414
12217,12217,95.89240531455945
12218,12218,95.89237599915303
12219,12219,95.8923400651121
12220,12220,95.89231074642669
12221,12221,95.89226819132323
12222,12222,95.89222563396686
12223,12223,95.89219630992403
12224,12224,95.89216036637018
12225,12225,95.8921244209133
12226,12226,95.89208185524434
12227,12227,95.89204590580573
12228,12228,95.89200995446362
12229,12229,95.89197400121786
12230,12230,95.8919446650781
12231,12231,95.8919153273849
12232,12232,95.8918859881381
12233,12233,95.89185664733762
12234,12234,95.89181406556162
12235,12235,95.89177148153051
12236,12236,95.89172889524414
12237,12237,95.89168630670233
12238,12238,95.89164371590488
12239,12239,95.89159450226424
12240,12240,95.89154528601695
12241,12241,95.89149606716279
12242,12242,95.89144684570158
12243,12243,95.89138437905554
12244,12244,95.89132190910054
12245,12245,95.89125943583632
12246,12246,95.89119033744768
12247,12247,95.8911146134082
12248,12248,95.89103888535706
12249,12249,95.89096977563509
12250,12250,95.89090728476822
12251,12251,95.89084479059048
12252,12252,95.89078229310162
12253,12253,95.89073303838715
12254,12254,95.89068378106289
12255,12255,95.89063452112863
12256,12256,95.89059188215346
12257,12257,95.89054924091884
12258,12258,95.89051322134492
12259,12259,95.89047057576641
12260,12260,95.8904213036566
12261,12261,95.89037865338244
12262,12262,95.89032937622555
12263,12263,95.89028009645706
12264,12264,95.89023743905024
12265,12265,95.8901815290844
12266,12266,95.89013224147983
12267,12267,95.89008295126283
12268,12268,95.89003365843315
12269,12269,95.88998436299065
12270,12270,95.88993506493506
12271,12271,95.88989901667152
12272,12272,95.88986296649703
12273,12273,95.88982691441143
12274,12274,95.88979086041456
12275,12275,95.88974817760106
12276,12276,95.88970549252466
12277,12277,95.88966943244175
12278,12278,95.88962674301469
12279,12279,95.88959067893217
12280,12280,95.88955461293743
12281,12281,95.88951191707098
12282,12282,95.88946259080545
12283,12283,95.88941326192433
12284,12284,95.88936393042741
12285,12285,95.88931459631446
12286,12286,95.8892652595853
12287,12287,95.8892159202397
12288,12288,95.88917320746712
12289,12289,95.88912386306383
12290,12290,95.88908114558473
12291,12291,95.88904505555703
12292,12292,95.88900233372229
12293,12293,95.88896623969025
12294,12294,95.88893677398822
12295,12295,95.88890067630288
12296,12296,95.88886457670274
12297,12297,95.88883510595974
12298,12298,95.88880563365339
12299,12299,95.88876289753587
12300,12300,95.88872015915119
12301,12301,95.88867741849917
12302,12302,95.88864130723115
12303,12303,95.88859856221981
12304,12304,95.88855581494057
12305,12305,95.88849980103463
12306,12306,95.88844378415664
12307,12307,95.88838776430637
12308,12308,95.88833837419081
12309,12309,95.88828234857128
12310,12310,95.88822631997877
12311,12311,95.88817028841306
12312,12312,95.88811425387391
12313,12313,95.88805821636107
12314,12314,95.88800217587433
12315,12315,95.88795276635265
12316,12316,95.88790998832395
12317,12317,95.8878539394422
12318,12318,95.88779788758559
12319,12319,95.8877418327539
12320,12320,95.88767250530786
12321,12321,95.88759653918629
12322,12322,95.88752056903233
12323,12323,95.88744459484566
12324,12324,95.88736861662596
12325,12325,95.88729263437293
12326,12326,95.88722328396241
12327,12327,95.8871539298702
12328,12328,95.88708457209599
12329,12329,95.88702184704414
12330,12330,95.88697239182373
12331,12331,95.88693620749157
12332,12332,95.88690002123819
12333,12333,95.88687047017282
12334,12334,95.88684091753836
12335,12335,95.886798088411
12336,12336,95.8867618946474
12337,12337,95.88671906114755
12338,12338,95.88667622537305
12339,12339,95.88662674915695
